level,episode,total_reward,avg_loss,steps,in_game_time_left
SuperMarioBros-8-1-v0,0,290.0,0.0,39,293
SuperMarioBros-8-1-v0,1,272.0,0.0,39,293
SuperMarioBros-8-1-v0,2,288.0,0.0,40,292
SuperMarioBros-8-1-v0,3,267.0,3346.962873840332,40,293
SuperMarioBros-8-1-v0,4,270.0,32800.26631887336,38,293
SuperMarioBros-8-1-v0,5,291.0,102086.278125,35,293
SuperMarioBros-8-1-v0,6,270.0,192890.44567871094,32,294
SuperMarioBros-8-1-v0,7,264.0,185157.09887695312,40,293
SuperMarioBros-8-1-v0,8,145.0,228298.0560825893,28,295
SuperMarioBros-8-1-v0,9,745.0,220542.321883138,120,277
SuperMarioBros-8-1-v0,10,946.0,74775.15756581312,326,235
SuperMarioBros-8-1-v0,11,148.0,3243.9767749927664,27,295
SuperMarioBros-8-1-v0,12,800.0,2692.0818120273975,327,235
SuperMarioBros-8-1-v0,13,411.0,2023.9233437997323,54,290
SuperMarioBros-8-1-v0,14,165.0,1404.6310036399148,22,296
SuperMarioBros-8-1-v0,15,1172.0,1907.2266367365805,356,229
SuperMarioBros-8-1-v0,16,296.0,2114.8858482165215,39,293
SuperMarioBros-8-1-v0,17,653.0,2422.4661132019837,154,270
SuperMarioBros-8-1-v0,18,264.0,3242.1159213753635,43,292
SuperMarioBros-8-1-v0,19,810.0,6355.939246062495,207,259
SuperMarioBros-8-1-v0,20,252.0,6489.654784520467,48,291
SuperMarioBros-8-1-v0,21,267.0,7050.335205078125,37,293
SuperMarioBros-8-1-v0,22,837.0,5747.0818564781775,130,274
SuperMarioBros-8-1-v0,23,139.0,7892.495769869896,31,294
SuperMarioBros-8-1-v0,24,151.0,5366.1906640625,25,295
SuperMarioBros-8-1-v0,25,141.0,5708.8966274919185,29,295
SuperMarioBros-8-1-v0,26,131.0,5820.360569545201,35,294
SuperMarioBros-8-1-v0,27,137.0,6313.101770216419,31,294
SuperMarioBros-8-1-v0,28,149.0,5864.490370614188,28,295
SuperMarioBros-8-1-v0,29,257.0,9015.236295318604,40,293
SuperMarioBros-8-1-v0,30,141.0,11046.548396809896,30,295
SuperMarioBros-8-1-v0,31,980.0,10458.485257481681,169,267
SuperMarioBros-8-1-v0,32,137.0,9352.696678161621,32,294
SuperMarioBros-8-1-v0,33,1125.0,9576.310032923082,170,267
SuperMarioBros-8-1-v0,34,833.0,6461.61205444336,130,274
SuperMarioBros-8-1-v0,35,151.0,4304.528454120343,26,295
SuperMarioBros-8-1-v0,36,265.0,5391.128941025845,43,292
SuperMarioBros-8-1-v0,37,270.0,10325.421079747817,34,294
SuperMarioBros-8-1-v0,38,135.0,10747.18462562561,32,294
SuperMarioBros-8-1-v0,39,145.0,9350.52063860212,28,295
SuperMarioBros-8-1-v0,40,310.0,10607.103107105602,44,292
SuperMarioBros-8-1-v0,41,258.0,6177.313722029976,46,291
SuperMarioBros-8-1-v0,42,131.0,24488.37551967076,35,294
SuperMarioBros-8-1-v0,43,265.0,16244.720737457275,32,294
SuperMarioBros-8-1-v0,44,147.0,15863.123465401786,28,295
SuperMarioBros-8-1-v0,45,261.0,21817.508076985676,48,291
SuperMarioBros-8-1-v0,46,259.0,17380.64759657118,45,291
SuperMarioBros-8-1-v0,47,138.0,9904.299332157258,31,294
SuperMarioBros-8-1-v0,48,147.0,10811.221479143414,28,295
SuperMarioBros-8-1-v0,49,376.0,8907.329818725586,76,285
SuperMarioBros-8-1-v0,50,161.0,5639.699391240659,23,296
SuperMarioBros-8-1-v0,51,131.0,6680.873041489545,34,294
SuperMarioBros-8-1-v0,52,161.0,4749.836997654127,23,296
SuperMarioBros-8-1-v0,53,143.0,6297.297687398976,29,295
SuperMarioBros-8-1-v0,54,849.0,7701.488581585062,145,272
SuperMarioBros-8-1-v0,55,491.0,6755.0607431265025,65,287
SuperMarioBros-8-1-v0,56,692.0,19367.61803487142,120,277
SuperMarioBros-8-1-v0,57,402.0,26128.89400403253,58,289
SuperMarioBros-8-1-v0,58,313.0,8268.063347893793,37,293
SuperMarioBros-8-1-v0,59,166.0,8509.19638671875,20,296
SuperMarioBros-8-1-v0,60,274.0,11352.165793678978,33,294
SuperMarioBros-8-1-v0,61,274.0,10982.17001953125,40,292
SuperMarioBros-8-1-v0,62,148.0,9291.437764485678,27,295
SuperMarioBros-8-1-v0,63,273.0,10145.141799926758,32,294
SuperMarioBros-8-1-v0,64,846.0,9349.003877898185,155,269
SuperMarioBros-8-1-v0,65,304.0,10139.014742119367,43,292
SuperMarioBros-8-1-v0,66,270.0,7107.291851621686,33,294
SuperMarioBros-8-1-v0,67,155.0,5881.948334960937,25,296
SuperMarioBros-8-1-v0,68,1633.0,14241.559900354456,405,219
SuperMarioBros-8-1-v0,69,695.0,12919.714532260237,116,277
SuperMarioBros-8-1-v0,70,295.0,12668.959269205729,51,290
SuperMarioBros-8-1-v0,71,146.0,9883.34013584682,28,295
SuperMarioBros-8-1-v0,72,139.0,6289.106870589718,31,294
SuperMarioBros-8-1-v0,73,273.0,7696.542370211693,31,294
SuperMarioBros-8-1-v0,74,488.0,12604.561669243707,72,286
SuperMarioBros-8-1-v0,75,274.0,13189.545005580358,35,293
SuperMarioBros-8-1-v0,76,273.0,15276.959727894176,33,294
SuperMarioBros-8-1-v0,77,152.0,8823.177612304688,26,295
SuperMarioBros-8-1-v0,78,420.0,10470.921545410156,50,290
SuperMarioBros-8-1-v0,79,159.0,20054.243794759113,24,296
SuperMarioBros-8-1-v0,80,165.0,11222.369605654761,21,296
SuperMarioBros-8-1-v0,81,599.0,8820.846562447308,139,273
SuperMarioBros-8-1-v0,82,271.0,11538.436907512385,41,292
SuperMarioBros-8-1-v0,83,260.0,11943.085065569196,42,292
SuperMarioBros-8-1-v0,84,273.0,13511.132500542535,36,293
SuperMarioBros-8-1-v0,85,380.0,6466.86860539363,65,288
SuperMarioBros-8-1-v0,86,149.0,8524.112155490451,27,295
SuperMarioBros-8-1-v0,87,148.0,6248.33135760272,27,295
SuperMarioBros-8-1-v0,88,956.0,7917.468274238782,234,254
SuperMarioBros-8-1-v0,89,142.0,7779.858500162761,30,295
SuperMarioBros-8-1-v0,90,155.0,10993.10693359375,25,296
SuperMarioBros-8-1-v0,91,275.0,12490.129934599905,33,294
SuperMarioBros-8-1-v0,92,1173.0,9336.364167646929,352,230
SuperMarioBros-8-1-v0,93,843.0,7375.555136667171,142,272
SuperMarioBros-8-1-v0,94,427.0,17569.812607122927,49,291
SuperMarioBros-8-1-v0,95,152.0,11029.927729679988,26,295
SuperMarioBros-8-1-v0,96,157.0,9617.648487920347,23,296
SuperMarioBros-8-1-v0,97,147.0,8310.578761509487,28,295
SuperMarioBros-8-1-v0,98,1789.0,7505.703938633942,363,228
SuperMarioBros-8-1-v0,99,145.0,4190.465554373605,28,295
SuperMarioBros-8-1-v0,100,163.0,8716.86205523947,23,296
SuperMarioBros-8-1-v0,101,272.0,5512.751285129123,36,293
SuperMarioBros-8-1-v0,102,157.0,5347.77000891644,23,296
SuperMarioBros-8-1-v0,103,151.0,6516.071758563702,26,295
SuperMarioBros-8-1-v0,104,139.0,3383.841470041583,31,294
SuperMarioBros-8-1-v0,105,395.0,5707.53960043697,59,289
SuperMarioBros-8-1-v0,106,158.0,13338.58571879069,24,296
SuperMarioBros-8-1-v0,107,157.0,23075.960685398266,23,296
SuperMarioBros-8-1-v0,108,158.0,14032.111651876698,23,296
SuperMarioBros-8-1-v0,109,1204.0,4974.1146983271055,253,250
SuperMarioBros-8-1-v0,110,790.0,5380.437743332212,151,270
SuperMarioBros-8-1-v0,111,1021.0,6684.381059275377,149,271
SuperMarioBros-8-1-v0,112,274.0,6025.568830217634,35,293
SuperMarioBros-8-1-v0,113,261.0,5578.788538953993,45,292
SuperMarioBros-8-1-v0,114,263.0,5408.236452792553,47,291
SuperMarioBros-8-1-v0,115,308.0,7347.582284780649,39,293
SuperMarioBros-8-1-v0,116,156.0,7349.862573242188,25,295
SuperMarioBros-8-1-v0,117,259.0,6603.283075968425,48,291
SuperMarioBros-8-1-v0,118,286.0,18579.632473754882,40,293
SuperMarioBros-8-1-v0,119,835.0,4301.312490571805,123,276
SuperMarioBros-8-1-v0,120,396.0,8450.98854401152,59,289
SuperMarioBros-8-1-v0,121,389.0,5013.537287558279,62,288
SuperMarioBros-8-1-v0,122,551.0,8315.883950535255,79,285
SuperMarioBros-8-1-v0,123,856.0,5970.611535458164,131,274
SuperMarioBros-8-1-v0,124,165.0,5671.189386541193,22,296
SuperMarioBros-8-1-v0,125,552.0,5272.233594304865,110,279
SuperMarioBros-8-1-v0,126,2274.0,6755.353599562872,525,195
SuperMarioBros-8-1-v0,127,148.0,2717.159457736545,27,295
SuperMarioBros-8-1-v0,128,161.0,2637.9451187797213,23,296
SuperMarioBros-8-1-v0,129,385.0,3039.123794063445,62,288
SuperMarioBros-8-1-v0,130,158.0,3136.8794688349185,23,296
SuperMarioBros-8-1-v0,131,265.0,3501.147758152174,46,291
SuperMarioBros-8-1-v0,132,149.0,3628.0899505615234,28,295
SuperMarioBros-8-1-v0,133,742.0,4993.0285311612215,121,276
SuperMarioBros-8-1-v0,134,490.0,3786.4378946940105,60,288
SuperMarioBros-8-1-v0,135,270.0,4273.265127470999,33,294
SuperMarioBros-8-1-v0,136,1194.0,4875.987061169682,245,251
SuperMarioBros-8-1-v0,137,817.0,3954.2832407633464,180,265
SuperMarioBros-8-1-v0,138,261.0,6256.86617903276,44,292
SuperMarioBros-8-1-v0,139,1555.0,5667.692327441591,264,248
SuperMarioBros-8-1-v0,140,269.0,7308.081952263327,34,294
SuperMarioBros-8-1-v0,141,314.0,4753.86293478573,34,294
SuperMarioBros-8-1-v0,142,274.0,3728.045480439157,33,294
SuperMarioBros-8-1-v0,143,408.0,7667.485341389974,54,290
SuperMarioBros-8-1-v0,144,276.0,7948.648835153291,33,294
SuperMarioBros-8-1-v0,145,141.0,3707.49417015814,31,294
SuperMarioBros-8-1-v0,146,260.0,4873.520631181433,47,291
SuperMarioBros-8-1-v0,147,292.0,5042.053558349609,52,290
SuperMarioBros-8-1-v0,148,164.0,5554.2628395774145,22,296
SuperMarioBros-8-1-v0,149,143.0,4574.329545645878,29,295
SuperMarioBros-8-1-v0,150,274.0,5988.015808105469,30,294
SuperMarioBros-8-1-v0,151,163.0,3328.0949183872767,21,296
SuperMarioBros-8-1-v0,152,144.0,2853.7972559435616,29,295
SuperMarioBros-8-1-v0,153,421.0,4800.954228419883,51,290
SuperMarioBros-8-1-v0,154,159.0,3808.3688243519177,22,296
SuperMarioBros-8-1-v0,155,154.0,4607.285610351562,25,296
SuperMarioBros-8-1-v0,156,293.0,6739.408348532284,34,294
SuperMarioBros-8-1-v0,157,140.0,4354.131022791708,31,294
SuperMarioBros-8-1-v0,158,794.0,8929.743192620233,109,279
SuperMarioBros-8-1-v0,159,261.0,6074.78828125,40,293
SuperMarioBros-8-1-v0,160,1616.0,4963.481933264719,371,226
SuperMarioBros-8-1-v0,161,259.0,4319.055768099698,44,292
SuperMarioBros-8-1-v0,162,159.0,3081.3495854916778,23,296
SuperMarioBros-8-1-v0,163,163.0,3415.5950702169666,23,296
SuperMarioBros-8-1-v0,164,401.0,4703.479919433594,58,289
SuperMarioBros-8-1-v0,165,159.0,4956.836051940918,24,296
SuperMarioBros-8-1-v0,166,426.0,5253.5555021324935,49,291
SuperMarioBros-8-1-v0,167,404.0,5099.022889273508,56,289
SuperMarioBros-8-1-v0,168,160.0,6679.767686323686,22,296
SuperMarioBros-8-1-v0,169,276.0,6027.945683198816,34,294
SuperMarioBros-8-1-v0,170,275.0,4051.607715237525,31,294
SuperMarioBros-8-1-v0,171,421.0,12031.677784423828,50,290
SuperMarioBros-8-1-v0,172,142.0,3530.5828450520835,30,294
SuperMarioBros-8-1-v0,173,635.0,2507.5349536364592,158,269
SuperMarioBros-8-1-v0,174,147.0,2181.4783935546875,28,295
SuperMarioBros-8-1-v0,175,578.0,2906.3754409043104,143,272
SuperMarioBros-8-1-v0,176,162.0,3186.3376809825068,23,296
SuperMarioBros-8-1-v0,177,157.0,3302.362803141276,24,296
