level,episode,total_reward,avg_loss,steps,in_game_time_left
SuperMarioBros-8-3-v0,0,817.0,52.06371453724499,419,217
SuperMarioBros-8-3-v0,1,949.0,6481.86909691911,152,270
SuperMarioBros-8-3-v0,2,461.0,19844.053152720135,72,286
SuperMarioBros-8-3-v0,3,1019.0,33401.7879962026,277,245
SuperMarioBros-8-3-v0,4,1030.0,7633.852259414456,211,258
SuperMarioBros-8-3-v0,5,209.0,5895.180529194494,31,294
SuperMarioBros-8-3-v0,6,1043.0,7962.246145196863,148,271
SuperMarioBros-8-3-v0,7,897.0,11606.545921284885,187,263
SuperMarioBros-8-3-v0,8,360.0,8536.922380371094,75,286
SuperMarioBros-8-3-v0,9,376.0,8746.73355900691,65,287
SuperMarioBros-8-3-v0,10,456.0,7104.11028374566,99,281
SuperMarioBros-8-3-v0,11,162.0,7975.253093426044,26,295
SuperMarioBros-8-3-v0,12,895.0,11433.90428733276,347,231
SuperMarioBros-8-3-v0,13,195.0,11216.007459086757,31,294
SuperMarioBros-8-3-v0,14,751.0,7878.022413012008,142,272
SuperMarioBros-8-3-v0,15,363.0,5995.004276042082,98,281
SuperMarioBros-8-3-v0,16,448.0,5923.696572408189,137,273
SuperMarioBros-8-3-v0,17,908.0,28706.41033516111,211,258
SuperMarioBros-8-3-v0,18,882.0,19370.403440395992,384,224
SuperMarioBros-8-3-v0,19,929.0,4611.912701899462,202,260
SuperMarioBros-8-3-v0,20,368.0,3624.266621017456,80,285
SuperMarioBros-8-3-v0,21,434.0,4354.241208612351,105,279
SuperMarioBros-8-3-v0,22,933.0,6537.443495139098,156,269
SuperMarioBros-8-3-v0,23,752.0,10998.010295726635,135,273
SuperMarioBros-8-3-v0,24,348.0,7739.552349730626,149,271
SuperMarioBros-8-3-v0,25,346.0,8336.990154065585,76,285
SuperMarioBros-8-3-v0,26,1014.0,6826.679108371042,303,240
SuperMarioBros-8-3-v0,27,449.0,8914.571568958794,134,274
SuperMarioBros-8-3-v0,28,364.0,11211.560748601363,59,289
SuperMarioBros-8-3-v0,29,977.0,7027.463877462263,199,261
SuperMarioBros-8-3-v0,30,415.0,6191.425179375543,72,286
SuperMarioBros-8-3-v0,31,350.0,5065.2639539446145,70,287
SuperMarioBros-8-3-v0,32,753.0,8730.749796441261,188,263
SuperMarioBros-8-3-v0,33,175.0,12206.391108194986,24,296
SuperMarioBros-8-3-v0,34,340.0,11925.227549891319,62,288
SuperMarioBros-8-3-v0,35,379.0,12904.679797363282,70,286
SuperMarioBros-8-3-v0,36,1045.0,7621.224804399351,233,254
SuperMarioBros-8-3-v0,37,907.0,9553.65834190732,252,250
SuperMarioBros-8-3-v0,38,457.0,6008.434048196544,92,282
SuperMarioBros-8-3-v0,39,931.0,8287.923300122458,126,275
SuperMarioBros-8-3-v0,40,883.0,10527.038840056844,346,231
SuperMarioBros-8-3-v0,41,460.0,9328.718688964844,76,285
SuperMarioBros-8-3-v0,42,429.0,16473.213541666668,93,282
SuperMarioBros-8-3-v0,43,435.0,20476.562683908563,76,285
SuperMarioBros-8-3-v0,44,1037.0,22509.73063431243,167,267
SuperMarioBros-8-3-v0,45,431.0,10497.351670302354,77,285
SuperMarioBros-8-3-v0,46,460.0,12706.59807410607,78,285
SuperMarioBros-8-3-v0,47,1005.0,11725.514784788475,312,238
SuperMarioBros-8-3-v0,48,930.0,7823.659299425259,157,269
SuperMarioBros-8-3-v0,49,196.0,6146.062139511108,32,294
SuperMarioBros-8-3-v0,50,148.0,11578.711706978935,28,295
SuperMarioBros-8-3-v0,51,193.0,8074.241724814138,31,294
SuperMarioBros-8-3-v0,52,739.0,8205.937119056438,203,260
SuperMarioBros-8-3-v0,53,365.0,17817.23909311446,63,288
SuperMarioBros-8-3-v0,54,457.0,9735.155897721,92,282
SuperMarioBros-8-3-v0,55,1027.0,8699.287488729648,202,260
SuperMarioBros-8-3-v0,56,751.0,8779.17406753755,142,272
SuperMarioBros-8-3-v0,57,434.0,9804.44456428079,85,284
SuperMarioBros-8-3-v0,58,183.0,12767.347674201517,34,294
SuperMarioBros-8-3-v0,59,923.0,8130.165764870299,263,248
SuperMarioBros-8-3-v0,60,1016.0,8656.089187285479,272,246
SuperMarioBros-8-3-v0,61,765.0,9080.958990234374,125,275
SuperMarioBros-8-3-v0,62,1117.0,8498.223991971567,251,250
SuperMarioBros-8-3-v0,63,951.0,12117.13779296875,140,273
SuperMarioBros-8-3-v0,64,993.0,7864.404586750863,371,226
SuperMarioBros-8-3-v0,65,926.0,7673.34207728002,308,239
SuperMarioBros-8-3-v0,66,456.0,7229.355131515349,99,281
SuperMarioBros-8-3-v0,67,374.0,6257.396905244286,67,287
SuperMarioBros-8-3-v0,68,399.0,5790.3889689617845,83,284
SuperMarioBros-8-3-v0,69,379.0,7608.175712741151,49,291
SuperMarioBros-8-3-v0,70,939.0,7389.908749898274,156,269
SuperMarioBros-8-3-v0,71,756.0,6574.39146000197,119,277
SuperMarioBros-8-3-v0,72,364.0,8258.175161025103,68,287
SuperMarioBros-8-3-v0,73,370.0,26780.121854741523,47,291
SuperMarioBros-8-3-v0,74,438.0,13884.826334883526,82,284
SuperMarioBros-8-3-v0,75,1030.0,8335.92534813514,208,259
SuperMarioBros-8-3-v0,76,381.0,5373.928911798651,55,289
SuperMarioBros-8-3-v0,77,1349.0,5798.067603535555,245,251
SuperMarioBros-8-3-v0,78,442.0,6076.360645294189,80,285
SuperMarioBros-8-3-v0,79,922.0,8037.447041521169,198,261
SuperMarioBros-8-3-v0,80,1026.0,5693.02216397799,208,259
SuperMarioBros-8-3-v0,81,379.0,3643.340653329525,53,290
SuperMarioBros-8-3-v0,82,763.0,7550.021445574079,140,272
SuperMarioBros-8-3-v0,83,765.0,6828.8954593434055,136,273
SuperMarioBros-8-3-v0,84,932.0,6152.748659204553,216,257
SuperMarioBros-8-3-v0,85,926.0,6150.7972350301625,158,269
SuperMarioBros-8-3-v0,86,925.0,3722.7864960405163,133,274
SuperMarioBros-8-3-v0,87,928.0,4164.712749506134,306,239
SuperMarioBros-8-3-v0,88,357.0,10579.510105973583,59,289
SuperMarioBros-8-3-v0,89,1862.0,6398.470272047976,470,207
SuperMarioBros-8-3-v0,90,362.0,4962.951795305525,70,286
SuperMarioBros-8-3-v0,91,1033.0,6825.336119556755,291,242
SuperMarioBros-8-3-v0,92,363.0,6871.49416031376,62,288
SuperMarioBros-8-3-v0,93,365.0,6566.860153509646,49,291
SuperMarioBros-8-3-v0,94,362.0,6117.145952389564,81,284
SuperMarioBros-8-3-v0,95,433.0,4442.95076751709,64,288
SuperMarioBros-8-3-v0,96,354.0,4556.91003104968,78,285
SuperMarioBros-8-3-v0,97,363.0,4601.867049032183,67,287
SuperMarioBros-8-3-v0,98,773.0,4077.7008181336105,93,282
SuperMarioBros-8-3-v0,99,1020.0,3516.672129475263,251,250
SuperMarioBros-8-3-v0,100,383.0,3791.256434122721,54,290
SuperMarioBros-8-3-v0,101,1030.0,4777.578588930436,193,262
SuperMarioBros-8-3-v0,102,1028.0,5305.288974915919,223,256
SuperMarioBros-8-3-v0,103,783.0,3097.683832420493,106,279
SuperMarioBros-8-3-v0,104,182.0,2955.247542437385,34,294
SuperMarioBros-8-3-v0,105,766.0,14920.774930016469,118,277
SuperMarioBros-8-3-v0,106,1397.0,14855.371962944086,274,246
SuperMarioBros-8-3-v0,107,1019.0,9915.607075390253,263,248
SuperMarioBros-8-3-v0,108,368.0,9462.404870169503,56,289
SuperMarioBros-8-3-v0,109,156.0,12354.158551251447,27,295
SuperMarioBros-8-3-v0,110,903.0,11799.780474688556,185,264
SuperMarioBros-8-3-v0,111,158.0,5297.641627720424,28,295
SuperMarioBros-8-3-v0,112,433.0,4633.416631576119,109,279
SuperMarioBros-8-3-v0,113,363.0,4084.6766510009766,72,286
SuperMarioBros-8-3-v0,114,770.0,3589.697188179448,106,279
SuperMarioBros-8-3-v0,115,369.0,4558.1047459022675,51,290
SuperMarioBros-8-3-v0,116,371.0,5015.270882299391,59,289
SuperMarioBros-8-3-v0,117,382.0,4814.038774762835,49,291
SuperMarioBros-8-3-v0,118,1128.0,6969.973240713055,178,265
SuperMarioBros-8-3-v0,119,357.0,6331.5384731292725,64,288
SuperMarioBros-8-3-v0,120,377.0,3177.593310297752,49,291
SuperMarioBros-8-3-v0,121,364.0,5145.065782282903,65,288
SuperMarioBros-8-3-v0,122,364.0,3268.328462755358,74,286
SuperMarioBros-8-3-v0,123,366.0,3551.6710910549414,77,285
SuperMarioBros-8-3-v0,124,376.0,4186.490192119892,52,290
SuperMarioBros-8-3-v0,125,934.0,4016.1603892256576,164,268
SuperMarioBros-8-3-v0,126,1041.0,3289.066904703776,162,268
SuperMarioBros-8-3-v0,127,366.0,3163.14712411386,54,290
SuperMarioBros-8-3-v0,128,377.0,4022.9728265935723,55,290
