level,episode,total_reward,avg_loss,steps,in_game_time_left
SuperMarioBros-1-2-v0,0,548.0,3595.9108888547817,2534,274
SuperMarioBros-1-2-v0,1,536.0,1469.1787681036913,2390,281
SuperMarioBros-1-2-v0,2,-69.0,1325.748516543191,8020,0
SuperMarioBros-1-2-v0,3,88.0,1027.1889415317112,144,393
SuperMarioBros-1-2-v0,4,36.0,2233.467380176891,220,390
SuperMarioBros-1-2-v0,5,0.0,3788.9936027244285,270,387
SuperMarioBros-1-2-v0,6,-101.0,3540.9331976749736,8079,0
SuperMarioBros-1-2-v0,7,-69.0,9992.657117178673,8020,0
SuperMarioBros-1-2-v0,8,-165.0,11594.35364156138,8020,0
SuperMarioBros-1-2-v0,9,87.0,22554.02494498475,146,393
SuperMarioBros-1-2-v0,10,54.0,7373.158702970806,190,391
SuperMarioBros-1-2-v0,11,91.0,7618.9557521654215,138,394
SuperMarioBros-1-2-v0,12,-101.0,12226.507894688571,8079,0
SuperMarioBros-1-2-v0,13,-73.0,17614.85721751377,8020,0
SuperMarioBros-1-2-v0,14,41.0,35290.49197445276,212,390
SuperMarioBros-1-2-v0,15,114.0,24906.28705978021,6146,93
SuperMarioBros-1-2-v0,16,87.0,23360.240614149305,144,393
SuperMarioBros-1-2-v0,17,74.0,38337.132574387535,162,392
SuperMarioBros-1-2-v0,18,409.0,31229.090535306685,3486,226
SuperMarioBros-1-2-v0,19,96.0,35935.24418617362,134,394
SuperMarioBros-1-2-v0,20,140.0,19714.414882114954,168,392
SuperMarioBros-1-2-v0,21,25.0,45595.77859522715,238,389
SuperMarioBros-1-2-v0,22,110.0,26294.561039677374,108,395
SuperMarioBros-1-2-v0,23,-25.0,31916.425198341425,8020,0
SuperMarioBros-1-2-v0,24,78.0,16972.00998394306,156,393
SuperMarioBros-1-2-v0,25,-180.0,37450.143660030226,8020,0
SuperMarioBros-1-2-v0,26,288.0,60657.21591784218,5208,140
SuperMarioBros-1-2-v0,27,27.0,75978.00191933496,8020,0
SuperMarioBros-1-2-v0,28,-29.0,75214.74147043288,318,385
SuperMarioBros-1-2-v0,29,-101.0,135532.52486351214,8079,0
SuperMarioBros-1-2-v0,30,93.0,234608.25907212408,138,394
SuperMarioBros-1-2-v0,31,131.0,81689.1877754407,78,397
SuperMarioBros-1-2-v0,32,119.0,98002.945506816,98,396
SuperMarioBros-1-2-v0,33,165.0,168194.94060022064,8020,0
SuperMarioBros-1-2-v0,34,99.0,105477.72748480903,126,394
SuperMarioBros-1-2-v0,35,406.0,117895.02360824008,5242,138
SuperMarioBros-1-2-v0,36,-58.0,114683.13438585069,360,383
SuperMarioBros-1-2-v0,37,62.0,159042.34475938813,238,389
SuperMarioBros-1-2-v0,38,47.0,107268.86872969524,202,390
SuperMarioBros-1-2-v0,39,43.0,95427.41458834134,208,390
SuperMarioBros-1-2-v0,40,455.0,64831.40554807354,2754,263
