level,episode,total_reward,avg_loss,steps,in_game_time_left
SuperMarioBros-8-4-v0,0,16.0,8.68931268018152,1453,328
SuperMarioBros-8-4-v0,1,91.0,676.8651972576312,157,393
SuperMarioBros-8-4-v0,2,111.0,105.93759297069751,152,393
SuperMarioBros-8-4-v0,3,35.0,30.67263108332952,150,393
SuperMarioBros-8-4-v0,4,76.0,29.235382499365972,87,396
SuperMarioBros-8-4-v0,5,79.0,25.4428552438541,181,391
SuperMarioBros-8-4-v0,6,96.0,36.695026925115876,99,396
SuperMarioBros-8-4-v0,7,81.0,36.05332223185919,133,394
SuperMarioBros-8-4-v0,8,91.0,37.68008069866582,95,396
SuperMarioBros-8-4-v0,9,98.0,35.74744606929667,170,392
SuperMarioBros-8-4-v0,10,104.0,30.255810084550276,92,396
SuperMarioBros-8-4-v0,11,59.0,19.12925509212614,667,367
SuperMarioBros-8-4-v0,12,91.0,18.789705215028413,289,386
SuperMarioBros-8-4-v0,13,82.0,22.67227588084914,161,392
SuperMarioBros-8-4-v0,14,72.0,14.288943130394507,116,395
SuperMarioBros-8-4-v0,15,85.0,11.788864091544488,383,381
SuperMarioBros-8-4-v0,16,81.0,12.42239175943228,130,394
SuperMarioBros-8-4-v0,17,33.0,15.175911594637864,139,394
SuperMarioBros-8-4-v0,18,71.0,16.44127997822232,90,396
SuperMarioBros-8-4-v0,19,5.0,30.073733983757332,751,363
SuperMarioBros-8-4-v0,20,38.0,31.933148821270084,529,374
SuperMarioBros-8-4-v0,21,60.0,21.27328367150348,575,372
SuperMarioBros-8-4-v0,22,-38.0,22.58383565148828,2685,266
SuperMarioBros-8-4-v0,23,99.0,4.922478452324867,336,384
SuperMarioBros-8-4-v0,24,79.0,4.824780764058232,128,394
SuperMarioBros-8-4-v0,25,102.0,4.987987580348034,98,396
SuperMarioBros-8-4-v0,26,77.0,4.171964675661117,126,394
SuperMarioBros-8-4-v0,27,60.0,4.647399958531568,157,393
SuperMarioBros-8-4-v0,28,82.0,4.5739522258054865,103,395
SuperMarioBros-8-4-v0,29,76.0,5.249201105862129,82,396
SuperMarioBros-8-4-v0,30,64.0,4.671431008329246,197,391
SuperMarioBros-8-4-v0,31,86.0,4.047341558168519,106,395
SuperMarioBros-8-4-v0,32,56.0,4.62455316295338,267,387
SuperMarioBros-8-4-v0,33,111.0,4.156799814023009,109,395
SuperMarioBros-8-4-v0,34,73.0,4.224877389048187,355,383
SuperMarioBros-8-4-v0,35,78.0,4.896544251762093,283,386
SuperMarioBros-8-4-v0,36,82.0,3.8294562592761205,131,394
SuperMarioBros-8-4-v0,37,104.0,3.68581269854723,172,392
SuperMarioBros-8-4-v0,38,65.0,3.0849586115703325,221,389
SuperMarioBros-8-4-v0,39,64.0,41.74574931495998,357,383
SuperMarioBros-8-4-v0,40,87.0,3.7015311109522977,192,391
SuperMarioBros-8-4-v0,41,103.0,43.366710846764704,140,393
SuperMarioBros-8-4-v0,42,7.0,5.789329953650211,1410,330
SuperMarioBros-8-4-v0,43,104.0,2.1417231800464482,104,395
SuperMarioBros-8-4-v0,44,84.0,2.411049495922046,89,396
SuperMarioBros-8-4-v0,45,82.0,2.5301664340031613,77,397
SuperMarioBros-8-4-v0,46,89.0,2.2232872592164323,154,393
SuperMarioBros-8-4-v0,47,91.0,2.609163911719071,133,394
SuperMarioBros-8-4-v0,48,71.0,2.5260187269936147,213,390
SuperMarioBros-8-4-v0,49,108.0,2.2779354381998744,109,395
SuperMarioBros-8-4-v0,50,77.0,2.4986367103381033,117,395
SuperMarioBros-8-4-v0,51,80.0,2.456330335826325,139,394
SuperMarioBros-8-4-v0,52,119.0,2.352161475277822,109,395
SuperMarioBros-8-4-v0,53,81.0,2.519756968319416,80,396
SuperMarioBros-8-4-v0,54,95.0,3.069087665331991,76,397
SuperMarioBros-8-4-v0,55,106.0,6.529119083067266,246,388
SuperMarioBros-8-4-v0,56,110.0,2.660812490864804,95,396
SuperMarioBros-8-4-v0,57,75.0,2.843134359437592,98,396
SuperMarioBros-8-4-v0,58,86.0,2.4811144329999624,76,397
SuperMarioBros-8-4-v0,59,90.0,2.8356803628835787,89,396
SuperMarioBros-8-4-v0,60,111.0,2.913349176325449,82,396
SuperMarioBros-8-4-v0,61,109.0,2.9131907600423563,92,396
SuperMarioBros-8-4-v0,62,95.0,2.8401847302913668,100,395
SuperMarioBros-8-4-v0,63,56.0,23.127776595514998,363,382
SuperMarioBros-8-4-v0,64,111.0,14.37699441637023,236,389
SuperMarioBros-8-4-v0,65,90.0,4.170230588087668,104,395
SuperMarioBros-8-4-v0,66,83.0,2.8414433114230633,96,396
SuperMarioBros-8-4-v0,67,85.0,3.6394707576224676,76,397
SuperMarioBros-8-4-v0,68,94.0,14.8122303498288,192,391
SuperMarioBros-8-4-v0,69,43.0,39.985990680588614,90,396
SuperMarioBros-8-4-v0,70,80.0,3.4379323476589985,161,392
SuperMarioBros-8-4-v0,71,89.0,3.433808120814237,88,396
SuperMarioBros-8-4-v0,72,113.0,3.4087420551082754,79,397
SuperMarioBros-8-4-v0,73,111.0,3.43301763604669,170,392
SuperMarioBros-8-4-v0,74,85.0,3.5557495479459886,77,397
SuperMarioBros-8-4-v0,75,92.0,3.5903056623443725,126,394
SuperMarioBros-8-4-v0,76,90.0,3.3677839241529766,95,396
SuperMarioBros-8-4-v0,77,113.0,3.438198201167278,78,397
SuperMarioBros-8-4-v0,78,94.0,3.572222429773082,92,396
SuperMarioBros-8-4-v0,79,111.0,3.3209798765736958,86,396
SuperMarioBros-8-4-v0,80,112.0,3.0624456313940196,91,396
SuperMarioBros-8-4-v0,81,99.0,3.3008862697716914,165,392
SuperMarioBros-8-4-v0,82,82.0,3.247987977483056,132,394
SuperMarioBros-8-4-v0,83,84.0,3.254033574823699,346,383
SuperMarioBros-8-4-v0,84,82.0,16.457001240698848,91,396
SuperMarioBros-8-4-v0,85,108.0,3.5110449488957722,75,397
SuperMarioBros-8-4-v0,86,86.0,2.8900171125991436,79,397
SuperMarioBros-8-4-v0,87,86.0,4.5821155827296405,76,397
SuperMarioBros-8-4-v0,88,71.0,3.608855411773775,82,396
SuperMarioBros-8-4-v0,89,106.0,4.163682850559106,89,396
SuperMarioBros-8-4-v0,90,78.0,3.0839562009979082,91,396
SuperMarioBros-8-4-v0,91,95.0,3.0894218458069695,90,396
SuperMarioBros-8-4-v0,92,79.0,4.11754200227799,155,393
SuperMarioBros-8-4-v0,93,69.0,7.855278803591142,228,389
SuperMarioBros-8-4-v0,94,81.0,4.405775946539801,592,371
SuperMarioBros-8-4-v0,95,69.0,4.152334853566648,237,389
SuperMarioBros-8-4-v0,96,73.0,4.182007394053719,110,395
SuperMarioBros-8-4-v0,97,83.0,4.534507612989406,99,396
SuperMarioBros-8-4-v0,98,97.0,3.42467147509257,90,396
SuperMarioBros-8-4-v0,99,119.0,3.632583473102156,83,396
SuperMarioBros-8-4-v0,100,81.0,3.5277072517495407,95,396
