level,episode,total_reward,avg_loss,steps,in_game_time_left
SuperMarioBros-1-1-v0,0,193.0,144.11823756143977,8019,0
SuperMarioBros-1-1-v0,1,31.0,343.29491480383456,3168,242
SuperMarioBros-1-1-v0,2,264.0,25.76171269605903,8019,0
SuperMarioBros-1-1-v0,3,576.0,44.42181743141971,790,361
SuperMarioBros-1-1-v0,4,623.0,13.879608257678942,354,383
SuperMarioBros-1-1-v0,5,-26.0,18.324522505680175,584,371
SuperMarioBros-1-1-v0,6,54.0,17.559593067803515,436,379
SuperMarioBros-1-1-v0,7,372.0,16.064185738006067,8019,0
SuperMarioBros-1-1-v0,8,236.0,82.63584677715086,354,383
SuperMarioBros-1-1-v0,9,248.0,6.76428850889206,120,394
SuperMarioBros-1-1-v0,10,248.0,6.201568440099558,120,394
SuperMarioBros-1-1-v0,11,251.0,14.305610302090646,120,394
SuperMarioBros-1-1-v0,12,636.0,14.857378295419233,604,370
SuperMarioBros-1-1-v0,13,252.0,9.161932963036723,124,394
SuperMarioBros-1-1-v0,14,247.0,4.048489707056433,128,394
SuperMarioBros-1-1-v0,15,633.0,129.43251378607278,2718,265
SuperMarioBros-1-1-v0,16,244.0,11.200018349333085,138,394
SuperMarioBros-1-1-v0,17,596.0,8.43161089817683,810,360
SuperMarioBros-1-1-v0,18,238.0,10.518678407306256,184,391
SuperMarioBros-1-1-v0,19,249.0,13.356737246815587,142,393
SuperMarioBros-1-1-v0,20,1206.0,36.10584901674154,3453,228
SuperMarioBros-1-1-v0,21,126.0,17.554436201786068,308,385
SuperMarioBros-1-1-v0,22,1031.0,16.009886249118697,1011,350
SuperMarioBros-1-1-v0,23,626.0,19.984956287763204,830,359
SuperMarioBros-1-1-v0,24,1225.0,101.11831532812487,8019,0
SuperMarioBros-1-1-v0,25,239.0,26.15215875556536,214,390
SuperMarioBros-1-1-v0,26,572.0,21.659754801020828,1116,345
SuperMarioBros-1-1-v0,27,241.0,14.395321482131559,248,388
SuperMarioBros-1-1-v0,28,754.0,5301.897349525854,756,363
SuperMarioBros-1-1-v0,29,662.0,49.27017487921067,2416,280
SuperMarioBros-1-1-v0,30,716.0,26.15787621106662,1128,344
SuperMarioBros-1-1-v0,31,454.0,76.45863391611712,7786,11
SuperMarioBros-1-1-v0,32,223.0,27.92752757968922,496,376
SuperMarioBros-1-1-v0,33,217.0,12.153242962876545,194,391
SuperMarioBros-1-1-v0,34,191.0,16.760541461226417,328,384
SuperMarioBros-1-1-v0,35,705.0,24.247509503648395,2142,293
SuperMarioBros-1-1-v0,36,247.0,8.520739232951945,132,394
SuperMarioBros-1-1-v0,37,1856.0,12.898826898304653,976,352
SuperMarioBros-1-1-v0,38,745.0,29.283565090937056,1970,302
SuperMarioBros-1-1-v0,39,205.0,12.447296281313074,232,389
SuperMarioBros-1-1-v0,40,1682.0,11.947641672185117,1006,350
SuperMarioBros-1-1-v0,41,586.0,12.256871013132573,806,360
SuperMarioBros-1-1-v0,42,234.0,18.670723766781563,172,392
SuperMarioBros-1-1-v0,43,977.0,45.414993053051965,1943,309
SuperMarioBros-1-1-v0,44,618.0,10.778117184956326,586,371
SuperMarioBros-1-1-v0,45,206.0,14.34581186389923,250,388
SuperMarioBros-1-1-v0,46,248.0,22.05427205821742,138,394
SuperMarioBros-1-1-v0,47,1274.0,17.538002578743843,1741,313
SuperMarioBros-1-1-v0,48,953.0,109.89204123812551,2368,282
SuperMarioBros-1-1-v0,49,597.0,19.451054081901326,616,370
SuperMarioBros-1-1-v0,50,235.0,17.0889249256024,260,387
SuperMarioBros-1-1-v0,51,214.0,18.8331343514248,206,390
SuperMarioBros-1-1-v0,52,941.0,31.743413183803902,2721,264
SuperMarioBros-1-1-v0,53,1024.0,14.76271221092555,1113,345
SuperMarioBros-1-1-v0,54,236.0,19.242409021339633,176,392
SuperMarioBros-1-1-v0,55,632.0,36.73353248716288,3224,239
SuperMarioBros-1-1-v0,56,568.0,863.1919631676775,710,365
SuperMarioBros-1-1-v0,57,62.0,154.57109931097077,418,380
SuperMarioBros-1-1-v0,58,521.0,44.094800217671065,4792,161
SuperMarioBros-1-1-v0,59,702.0,254.75111167236983,1660,317
SuperMarioBros-1-1-v0,60,1.0,96.42999334288271,760,362
SuperMarioBros-1-1-v0,61,631.0,22.413568136039054,628,369
SuperMarioBros-1-1-v0,62,538.0,103.89750053160466,2288,286
SuperMarioBros-1-1-v0,63,899.0,58.83880434070357,3216,240
SuperMarioBros-1-1-v0,64,242.0,12.205239486526436,142,393
SuperMarioBros-1-1-v0,65,465.0,43.72723572904413,3410,230
SuperMarioBros-1-1-v0,66,963.0,20.515553042400576,2208,290
SuperMarioBros-1-1-v0,67,221.0,16.87019238115727,174,392
SuperMarioBros-1-1-v0,68,246.0,7.6256112309752915,122,394
SuperMarioBros-1-1-v0,69,237.0,17.491482923136036,136,394
SuperMarioBros-1-1-v0,70,616.0,18.848328589235695,412,380
SuperMarioBros-1-1-v0,71,999.0,13.906084884868728,1440,328
SuperMarioBros-1-1-v0,72,1035.0,45.492659207954205,744,363
SuperMarioBros-1-1-v0,73,246.0,14.199361979961395,116,395
SuperMarioBros-1-1-v0,74,243.0,13.329757179944746,124,394
SuperMarioBros-1-1-v0,75,1042.0,18.083503789207228,563,372
SuperMarioBros-1-1-v0,76,236.0,14.272952291700575,144,393
SuperMarioBros-1-1-v0,77,768.0,15.14483392781849,790,361
SuperMarioBros-1-1-v0,78,760.0,15.457389237076404,830,359
SuperMarioBros-1-1-v0,79,762.0,24.74652586673117,788,361
SuperMarioBros-1-1-v0,80,791.0,18.26182232774396,1048,348
SuperMarioBros-1-1-v0,81,1018.0,22.37718122323653,1064,347
SuperMarioBros-1-1-v0,82,612.0,62.865577876188915,3146,243
SuperMarioBros-1-1-v0,83,221.0,20.21396645774012,184,391
SuperMarioBros-1-1-v0,84,246.0,23.041555843392356,122,394
SuperMarioBros-1-1-v0,85,615.0,20.80760249267606,680,366
SuperMarioBros-1-1-v0,86,715.0,22.471850990442253,1182,341
SuperMarioBros-1-1-v0,87,637.0,34.86694393283879,3162,242
SuperMarioBros-1-1-v0,88,637.0,13.706190938263937,612,370
SuperMarioBros-1-1-v0,89,1034.0,14.631617991412307,787,361
SuperMarioBros-1-1-v0,90,250.0,10.278198365370432,120,394
SuperMarioBros-1-1-v0,91,596.0,19.54894467496671,474,377
SuperMarioBros-1-1-v0,92,619.0,49.35434214472771,420,379
SuperMarioBros-1-1-v0,93,237.0,9.988187997727781,148,393
SuperMarioBros-1-1-v0,94,614.0,13.155759847471131,466,377
SuperMarioBros-1-1-v0,95,249.0,12.17323430568453,126,394
SuperMarioBros-1-1-v0,96,1028.0,19.06844534381814,1090,346
SuperMarioBros-1-1-v0,97,238.0,20.629421620815993,160,392
SuperMarioBros-1-1-v0,98,238.0,20.889354304263467,152,393
SuperMarioBros-1-1-v0,99,651.0,15.166485740901521,322,384
SuperMarioBros-1-1-v0,100,737.0,22.00274568276444,734,364
SuperMarioBros-1-1-v0,101,249.0,16.963984723950997,122,394
SuperMarioBros-1-1-v0,102,1017.0,28.474087831089573,1240,338
SuperMarioBros-1-1-v0,103,221.0,21.747805454757778,178,392
SuperMarioBros-1-1-v0,104,242.0,19.774424550208177,132,394
SuperMarioBros-1-1-v0,105,187.0,22.853424229792186,224,389
SuperMarioBros-1-1-v0,106,236.0,12.447570458401081,172,392
SuperMarioBros-1-1-v0,107,990.0,22.175995279089804,1630,319
SuperMarioBros-1-1-v0,108,637.0,19.474937300084054,606,370
SuperMarioBros-1-1-v0,109,242.0,26.14021072909236,128,394
SuperMarioBros-1-1-v0,110,233.0,15.301249990518066,174,392
SuperMarioBros-1-1-v0,111,240.0,20.171299424436356,126,394
SuperMarioBros-1-1-v0,112,797.0,20.6075394351848,926,354
SuperMarioBros-1-1-v0,113,221.0,20.4002597222383,174,392
SuperMarioBros-1-1-v0,114,633.0,19.79517200061253,350,383
SuperMarioBros-1-1-v0,115,630.0,18.296033383382333,370,382
SuperMarioBros-1-1-v0,116,1037.0,35.652737190564075,793,361
SuperMarioBros-1-1-v0,117,250.0,12.842808369795481,120,394
SuperMarioBros-1-1-v0,118,631.0,16.285021682971806,406,380
SuperMarioBros-1-1-v0,119,249.0,13.580362545326352,128,394
SuperMarioBros-1-1-v0,120,594.0,20.532291322720774,528,374
SuperMarioBros-1-1-v0,121,612.0,17.994378180702526,600,370
SuperMarioBros-1-1-v0,122,979.0,20.841600579293587,1919,305
SuperMarioBros-1-1-v0,123,599.0,19.09810073953122,384,381
SuperMarioBros-1-1-v0,124,230.0,30.76656185729163,168,392
SuperMarioBros-1-1-v0,125,622.0,23.478738665884855,392,381
SuperMarioBros-1-1-v0,126,198.0,26.46135842594607,232,389
SuperMarioBros-1-1-v0,127,998.0,26.40157675307351,1149,343
SuperMarioBros-1-1-v0,128,236.0,30.221398058144942,230,389
SuperMarioBros-1-1-v0,129,240.0,16.515927425137274,162,392
SuperMarioBros-1-1-v0,130,229.0,16.6834905558619,174,392
SuperMarioBros-1-1-v0,131,587.0,37.24233246390025,750,363
SuperMarioBros-1-1-v0,132,247.0,14.137938225080097,126,394
SuperMarioBros-1-1-v0,133,622.0,25.421996490451797,464,377
SuperMarioBros-1-1-v0,134,244.0,22.05011242467004,148,393
SuperMarioBros-1-1-v0,135,235.0,40.17520321663036,172,392
SuperMarioBros-1-1-v0,136,237.0,19.422108749548595,168,392
SuperMarioBros-1-1-v0,137,242.0,18.696578979492188,134,394
SuperMarioBros-1-1-v0,138,620.0,20.158584264750335,388,381
SuperMarioBros-1-1-v0,139,814.0,27.718633871500185,588,371
SuperMarioBros-1-1-v0,140,247.0,19.0454976665668,156,393
SuperMarioBros-1-1-v0,141,637.0,33.635549490207886,606,370
SuperMarioBros-1-1-v0,142,594.0,38.91807541268611,684,366
SuperMarioBros-1-1-v0,143,1050.0,23.49011816348985,856,358
SuperMarioBros-1-1-v0,144,591.0,25.922304796657976,556,373
SuperMarioBros-1-1-v0,145,743.0,28.753677396288506,746,363
SuperMarioBros-1-1-v0,146,1554.0,29.998314327945906,1174,342
SuperMarioBros-1-1-v0,147,1014.0,24.593849113270117,1198,341
SuperMarioBros-1-1-v0,148,242.0,26.204423292263133,148,393
SuperMarioBros-1-1-v0,149,784.0,30.1182671456329,1192,341
SuperMarioBros-1-1-v0,150,627.0,23.525130711879928,388,381
SuperMarioBros-1-1-v0,151,243.0,18.03939203313879,148,393
SuperMarioBros-1-1-v0,152,1283.0,41.651259660469506,1423,329
SuperMarioBros-1-1-v0,153,240.0,19.14203050835379,174,392
SuperMarioBros-1-1-v0,154,606.0,20.353785038304824,384,381
SuperMarioBros-1-1-v0,155,1119.0,21.580088992517783,1004,350
SuperMarioBros-1-1-v0,156,1318.0,183.52281381325798,1063,347
SuperMarioBros-1-1-v0,157,241.0,279.13959807632244,226,389
SuperMarioBros-1-1-v0,158,242.0,16.600342679668117,148,393
SuperMarioBros-1-1-v0,159,169.0,18.405912595135824,252,388
SuperMarioBros-1-1-v0,160,719.0,25.933016814523274,900,355
SuperMarioBros-1-1-v0,161,612.0,18.805306767545094,410,380
SuperMarioBros-1-1-v0,162,1120.0,18.3419393133736,1126,350
SuperMarioBros-1-1-v0,163,1000.0,25.70435841331177,1627,319
SuperMarioBros-1-1-v0,164,235.0,16.47551553216699,146,393
SuperMarioBros-1-1-v0,165,1053.0,22.07898639659008,502,375
SuperMarioBros-1-1-v0,166,241.0,14.63315268113063,130,394
SuperMarioBros-1-1-v0,167,631.0,28.381506631962765,624,369
SuperMarioBros-1-1-v0,168,1769.0,28.65814791254616,2326,284
SuperMarioBros-1-1-v0,169,716.0,242.80993311055056,1144,343
SuperMarioBros-1-1-v0,170,239.0,21.205675887734923,146,393
SuperMarioBros-1-1-v0,171,235.0,22.18646676271734,142,393
SuperMarioBros-1-1-v0,172,626.0,21.575550304062066,348,383
SuperMarioBros-1-1-v0,173,617.0,18.137500211270186,548,373
SuperMarioBros-1-1-v0,174,1211.0,22.145865400342174,2877,257
SuperMarioBros-1-1-v0,175,219.0,19.859166622161865,194,391
SuperMarioBros-1-1-v0,176,738.0,23.350997937735865,590,371
SuperMarioBros-1-1-v0,177,996.0,110.41509461402893,1551,323
SuperMarioBros-1-1-v0,178,231.0,22.553170354829895,144,393
SuperMarioBros-1-1-v0,179,235.0,23.725740492343903,140,393
SuperMarioBros-1-1-v0,180,250.0,18.65073022697911,132,394
SuperMarioBros-1-1-v0,181,239.0,15.023473861061523,214,390
SuperMarioBros-1-1-v0,182,601.0,24.29170792207778,636,369
SuperMarioBros-1-1-v0,183,241.0,25.056745651839435,138,394
SuperMarioBros-1-1-v0,184,231.0,16.27269107500712,150,393
SuperMarioBros-1-1-v0,185,231.0,25.405923627404604,170,392
SuperMarioBros-1-1-v0,186,1320.0,27.230692446457617,1056,348
SuperMarioBros-1-1-v0,187,243.0,34.14156965475816,130,394
SuperMarioBros-1-1-v0,188,594.0,33.52257090570001,654,368
SuperMarioBros-1-1-v0,189,983.0,29.147017684769125,1880,306
SuperMarioBros-1-1-v0,190,625.0,38.71437712788304,858,358
SuperMarioBros-1-1-v0,191,1030.0,34.97221475578624,845,358
SuperMarioBros-1-1-v0,192,187.0,45.379410481878686,224,389
SuperMarioBros-1-1-v0,193,1248.0,32.70501750320278,2539,274
SuperMarioBros-1-1-v0,194,613.0,37.40791891186113,498,376
SuperMarioBros-1-1-v0,195,626.0,28.875927095485824,394,381
SuperMarioBros-1-1-v0,196,246.0,16.569901581733458,124,394
SuperMarioBros-1-1-v0,197,720.0,34.56458784990451,1360,332
SuperMarioBros-1-1-v0,198,251.0,22.83349173031156,126,394
SuperMarioBros-1-1-v0,199,224.0,40.62726309687592,172,392
SuperMarioBros-1-1-v0,200,1228.0,41.84296423664366,2728,267
SuperMarioBros-1-1-v0,201,1297.0,26.993906589074495,1201,340
SuperMarioBros-1-1-v0,202,234.0,25.289330918577654,158,393
SuperMarioBros-1-1-v0,203,1531.0,31.94365301546083,1636,319
SuperMarioBros-1-1-v0,204,245.0,12.050840960032698,138,394
SuperMarioBros-1-1-v0,205,584.0,25.73534425965741,468,377
SuperMarioBros-1-1-v0,206,611.0,31.613915863438187,428,379
SuperMarioBros-1-1-v0,207,631.0,36.78981707842795,728,364
SuperMarioBros-1-1-v0,208,601.0,32.94159930895183,484,376
SuperMarioBros-1-1-v0,209,593.0,27.037239131878835,392,381
SuperMarioBros-1-1-v0,210,1405.0,32.00890900092047,1220,339
SuperMarioBros-1-1-v0,211,241.0,29.323463597080924,132,394
SuperMarioBros-1-1-v0,212,717.0,30.995764554587126,1146,343
SuperMarioBros-1-1-v0,213,721.0,37.02450719101417,1656,318
SuperMarioBros-1-1-v0,214,219.0,32.12420105934143,188,391
SuperMarioBros-1-1-v0,215,635.0,33.736390909912416,646,368
SuperMarioBros-1-1-v0,216,218.0,27.084160157820072,164,392
SuperMarioBros-1-1-v0,217,613.0,38.45543070541178,598,371
SuperMarioBros-1-1-v0,218,1008.0,29.72240393424166,1263,337
SuperMarioBros-1-1-v0,219,242.0,19.108863392921343,146,393
SuperMarioBros-1-1-v0,220,597.0,39.06485048068004,1042,348
SuperMarioBros-1-1-v0,221,245.0,25.919246730350313,126,394
SuperMarioBros-1-1-v0,222,631.0,24.764776971207155,466,377
SuperMarioBros-1-1-v0,223,999.0,31.213871752185586,1620,319
SuperMarioBros-1-1-v0,224,1012.0,30.371933868592887,1229,339
SuperMarioBros-1-1-v0,225,709.0,33.26911673813767,1228,339
SuperMarioBros-1-1-v0,226,704.0,32.775331837216804,772,362
SuperMarioBros-1-1-v0,227,208.0,22.038936350573884,188,391
SuperMarioBros-1-1-v0,228,492.0,1243.119803249293,8015,0
SuperMarioBros-1-1-v0,229,235.0,26.03507512128806,158,393
SuperMarioBros-1-1-v0,230,236.0,34.512905689932055,168,392
SuperMarioBros-1-1-v0,231,684.0,41.21930393701542,2672,267
SuperMarioBros-1-1-v0,232,223.0,38.83017526518914,248,388
SuperMarioBros-1-1-v0,233,614.0,28.447173763093332,556,373
SuperMarioBros-1-1-v0,234,571.0,38.322365768437315,812,360
SuperMarioBros-1-1-v0,235,989.0,47.88416536952456,1611,320
SuperMarioBros-1-1-v0,236,247.0,27.39905742047325,126,394
SuperMarioBros-1-1-v0,237,705.0,38.51599997871525,1092,346
SuperMarioBros-1-1-v0,238,251.0,34.862470142543316,128,394
SuperMarioBros-1-1-v0,239,744.0,32.61716488471431,1096,346
SuperMarioBros-1-1-v0,240,1562.0,25.920708034270675,986,351
SuperMarioBros-1-1-v0,241,740.0,17.94783181974417,618,370
SuperMarioBros-1-1-v0,242,238.0,22.080141108896996,144,393
SuperMarioBros-1-1-v0,243,235.0,16.84714915822534,136,394
SuperMarioBros-1-1-v0,244,1337.0,25.02494411979198,831,359
SuperMarioBros-1-1-v0,245,243.0,17.71602312276061,142,393
SuperMarioBros-1-1-v0,246,216.0,18.459425640517267,174,392
SuperMarioBros-1-1-v0,247,240.0,27.412755542023238,172,392
SuperMarioBros-1-1-v0,248,1030.0,27.382279126214577,827,359
SuperMarioBros-1-1-v0,249,240.0,22.115559362385373,146,393
SuperMarioBros-1-1-v0,250,1039.0,24.3321236270213,855,358
SuperMarioBros-1-1-v0,251,1028.0,60.678016520975234,1335,334
SuperMarioBros-1-1-v0,252,238.0,29.194694755733877,138,394
SuperMarioBros-1-1-v0,253,224.0,24.126211906656806,162,392
SuperMarioBros-1-1-v0,254,246.0,14.730012093890798,110,395
SuperMarioBros-1-1-v0,255,599.0,20.71266101511763,466,377
SuperMarioBros-1-1-v0,256,201.0,26.767196151445496,212,390
SuperMarioBros-1-1-v0,257,1030.0,25.44588381073279,841,358
SuperMarioBros-1-1-v0,258,624.0,23.158407347661438,862,357
SuperMarioBros-1-1-v0,259,717.0,25.491936930588313,1148,343
SuperMarioBros-1-1-v0,260,1032.0,29.152156361188933,844,358
SuperMarioBros-1-1-v0,261,607.0,28.14601177339396,362,382
SuperMarioBros-1-1-v0,262,221.0,23.42891972704032,194,391
SuperMarioBros-1-1-v0,263,1042.0,21.824604932680288,783,361
SuperMarioBros-1-1-v0,264,1008.0,30.25786034558147,1252,338
SuperMarioBros-1-1-v0,265,588.0,25.226494478702545,500,375
SuperMarioBros-1-1-v0,266,1031.0,23.792605926617316,1233,339
SuperMarioBros-1-1-v0,267,1680.0,34.69103213633646,1038,349
