level,episode,total_reward,avg_loss,steps,in_game_time_left
SuperMarioBros-4-2-v0,0,79.79999999999986,297.64642912766027,232,354
SuperMarioBros-4-2-v0,1,132.30000000000004,813.4551983883506,57,389
SuperMarioBros-4-2-v0,2,81.30000000000007,195.77451337590392,247,351
SuperMarioBros-4-2-v0,3,30.900000000000276,115.23249322959626,251,350
SuperMarioBros-4-2-v0,4,78.99999999999997,218.7741994857788,190,363
SuperMarioBros-4-2-v0,5,127.30000000000001,300.02712683982037,47,391
SuperMarioBros-4-2-v0,6,76.3000000000003,206.37016598445433,257,349
SuperMarioBros-4-2-v0,7,114.40000000000013,106.46715723793461,106,379
SuperMarioBros-4-2-v0,8,90.79999999999991,72.3693796440407,162,368
SuperMarioBros-4-2-v0,9,70.40000000000012,53.20092102576946,116,377
SuperMarioBros-4-2-v0,10,29.799999999999805,51.92957036603581,352,330
SuperMarioBros-4-2-v0,11,59.20000000000045,49.026259760313394,158,369
SuperMarioBros-4-2-v0,12,71.40000000000008,39.09648448770697,176,365
SuperMarioBros-4-2-v0,13,115.00000000000017,48.48715661366781,60,389
SuperMarioBros-4-2-v0,14,118.30000000000013,38.25821113586426,77,385
SuperMarioBros-4-2-v0,15,129.9000000000001,48.38307657428816,51,390
SuperMarioBros-4-2-v0,16,191.6000000000001,42.40381596539471,74,386
SuperMarioBros-4-2-v0,17,111.80000000000022,57.412624578006934,122,376
SuperMarioBros-4-2-v0,18,75.30000000000003,62.49015835132676,247,351
SuperMarioBros-4-2-v0,19,119.3000000000001,93.78435638103079,47,391
SuperMarioBros-4-2-v0,20,93.30000000000005,104.02957919164358,197,361
SuperMarioBros-4-2-v0,21,123.90000000000003,104.5248294406467,81,384
SuperMarioBros-4-2-v0,22,159.1,98.48157355289331,149,371
SuperMarioBros-4-2-v0,23,92.89999999999989,124.87812011004888,171,366
SuperMarioBros-4-2-v0,24,94.1,116.92840295148319,169,367
SuperMarioBros-4-2-v0,25,18.200000000000195,235.68770504932777,408,319
