level,episode,total_reward,avg_loss,steps,in_game_time_left
SuperMarioBros-8-3-v0,0,-11.99999999999963,10034.731177629743,210,258
SuperMarioBros-8-3-v0,1,55.200000000000024,37334.24156188965,118,277
SuperMarioBros-8-3-v0,2,-28.000000000000103,22129.157965977985,120,276
SuperMarioBros-8-3-v0,3,382.3999999999967,12510.95039360924,226,255
SuperMarioBros-8-3-v0,4,32.999999999999865,9552.863842137655,120,276
SuperMarioBros-8-3-v0,5,113.80000000000007,7496.446925753638,42,292
SuperMarioBros-8-3-v0,6,151.7000000000004,9987.65259990861,113,278
SuperMarioBros-8-3-v0,7,57.000000000000334,10137.664458465577,90,282
SuperMarioBros-8-3-v0,8,101.4000000000002,17720.853173937117,56,289
SuperMarioBros-8-3-v0,9,47.50000000000104,26222.031457412453,285,243
SuperMarioBros-8-3-v0,10,95.60000000000053,275962.0683042945,164,268
SuperMarioBros-8-3-v0,11,160.70000000000022,1663969.2410905394,73,286
SuperMarioBros-8-3-v0,12,75.20000000000024,2975522.9408337823,58,289
SuperMarioBros-8-3-v0,13,90.49999999999999,1901870.3296697442,55,289
SuperMarioBros-8-3-v0,14,74.90000000000046,518340.46566348046,151,270
SuperMarioBros-8-3-v0,15,-77.79999999999967,60751.528371013665,378,225
SuperMarioBros-8-3-v0,16,-59.900000000000006,11162.37901945015,289,243
SuperMarioBros-8-3-v0,17,384.20000000000033,6563.883233866561,218,257
SuperMarioBros-8-3-v0,18,-66.99999999999933,3982.4772120024027,380,224
SuperMarioBros-8-3-v0,19,10.100000000000577,2314.8264655357843,269,247
SuperMarioBros-8-3-v0,20,-12.49999999999634,957.7851356582388,1505,0
SuperMarioBros-8-3-v0,21,146.90000000000023,700.1633911132812,61,288
SuperMarioBros-8-3-v0,22,574.5999999999954,654.4602437381856,684,164
SuperMarioBros-8-3-v0,23,615.2999999999906,680.1689236340006,637,173
SuperMarioBros-8-3-v0,24,-97.99999999999734,737.216267629189,1010,98
SuperMarioBros-8-3-v0,25,226.30000000000257,951.8450068688632,697,161
SuperMarioBros-8-3-v0,26,297.6999999999988,898913.6022612543,373,226
SuperMarioBros-8-3-v0,27,68.60000000000045,4718682.8480352145,134,274
SuperMarioBros-8-3-v0,28,203.50000000000009,1453308.3701121362,145,271
SuperMarioBros-8-3-v0,29,-26.49999999999848,157810.4643972586,555,189
SuperMarioBros-8-3-v0,30,193.3000000000008,11441.764611731782,577,185
SuperMarioBros-8-3-v0,31,43.60000000000103,4543.1417396691195,314,238
SuperMarioBros-8-3-v0,32,-89.09999999999944,2114.7630257382034,701,160
SuperMarioBros-8-3-v0,33,-70.79999999999816,1157.2669378511466,628,175
